戦略名,戦略種別,利確pips,損切りpips,時間帯,曜日,トレンド条件,ボラ条件,EMA短期,EMA長期,学習_取引回数,学習_勝率%,学習_総損益pips,学習_平均利益pips,学習_平均損失pips,学習_PF,学習_最大DD_pips,学習_最大連敗,検証_取引回数,検証_勝率%,検証_総損益pips,検証_平均利益pips,検証_平均損失pips,検証_PF,検証_最大DD_pips,検証_最大連敗,判定,総合スコア
ema_cross(EMA5/20),ema_cross,5,8,22時台,水,順方向のみ,ATR低,5,20,3,66.7,8.8,5.0,-1.2,8.333,-1.2,1,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),木,順方向のみ,ATR低,5,20,9,77.8,24.4,5.0,-5.3,3.302,-10.0,1,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,10,9時台,月,レンジのみ,ATR高,5,20,16,81.2,35.0,5.0,-10.0,2.167,-10.0,1,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,10,16時台,金,上昇のみ,ATR低,5,20,12,33.3,-52.9,5.0,-9.11,0.274,-45.0,3,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,10,21時台,月,順方向のみ,ATR低,5,20,7,57.1,-10.0,5.0,-10.0,0.667,-30.0,3,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,10,22時台,水,順方向のみ,ATR低,5,20,3,66.7,8.8,5.0,-1.2,8.333,-1.2,1,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,12,ロンドン(16-21),月,レンジのみ,ATR低,5,20,19,68.4,-7.0,5.0,-12.0,0.903,-28.0,2,15,93.3,58.0,5.0,-12.0,5.833,-12.0,1,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,12,NY(21-24),木,順方向のみ,ATR低,5,20,9,77.8,22.4,5.0,-6.3,2.778,-12.0,1,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,12,9時台,月,レンジのみ,ATR高,5,20,15,80.0,24.0,5.0,-12.0,1.667,-12.0,1,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,12,10時台,月,下降のみ,ATR高,5,20,18,72.2,5.0,5.0,-12.0,1.083,-24.0,2,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,12,16時台,金,上昇のみ,ATR低,5,20,12,41.7,-49.9,5.0,-10.7,0.334,-40.0,2,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,12,21時台,月,順方向のみ,ATR低,5,20,7,57.1,-16.0,5.0,-12.0,0.556,-36.0,3,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,12,22時台,水,順方向のみ,ATR低,5,20,3,66.7,8.8,5.0,-1.2,8.333,-1.2,1,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),木,順方向のみ,ATR低,5,20,9,77.8,19.4,5.0,-7.8,2.244,-15.0,1,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,15,9時台,月,レンジのみ,ATR高,5,20,15,80.0,15.0,5.0,-15.0,1.333,-15.0,1,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,15,10時台,月,下降のみ,ATR高,5,20,18,72.2,-10.0,5.0,-15.0,0.867,-30.0,2,4,100.0,20.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.8
ema_cross(EMA5/20),ema_cross,5,12,22時台,月,下降のみ,ATR低,5,20,4,25.0,-33.4,2.6,-12.0,0.072,-36.0,3,4,100.0,15.4,3.85,0.0,999.0,0.0,0,要注意(取引数不足),149.7
ema_cross(EMA5/20),ema_cross,5,5,9時台,火,下降のみ,ATR低,5,20,18,50.0,0.0,5.0,-5.0,1.0,-20.0,4,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,5,9時台,水,レンジのみ,ATR高,5,20,12,25.0,-30.0,5.0,-5.0,0.333,-35.0,7,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,5,10時台,月,下降のみ,直近30分変動大,5,20,16,56.2,10.0,5.0,-5.0,1.286,-20.0,4,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,5,16時台,月,順方向のみ,ATR低,5,20,15,26.7,-35.0,5.0,-5.0,0.364,-30.0,6,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,5,16時台,木,レンジのみ,ATR低,5,20,5,40.0,-5.0,5.0,-5.0,0.667,-10.0,2,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,5,21時台,木,順方向のみ,ATR低,5,20,8,25.0,-20.0,5.0,-5.0,0.333,-25.0,4,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,5,22時台,月,上昇のみ,ATR低,5,20,6,50.0,0.0,5.0,-5.0,1.0,-10.0,2,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,8,9時台,火,下降のみ,ATR低,5,20,17,64.7,7.0,5.0,-8.0,1.146,-20.0,2,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,8,9時台,火,レンジのみ,ATR高,5,20,9,77.8,19.0,5.0,-8.0,2.188,-8.0,1,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,8,9時台,水,レンジのみ,ATR高,5,20,12,33.3,-44.0,5.0,-8.0,0.312,-51.0,6,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,8,10時台,月,下降のみ,直近30分変動大,5,20,16,56.2,-11.0,5.0,-8.0,0.804,-32.0,4,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,8,16時台,月,順方向のみ,ATR低,5,20,15,53.3,-16.0,5.0,-8.0,0.714,-28.0,3,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,8,16時台,木,レンジのみ,ATR低,5,20,5,40.0,-14.0,5.0,-8.0,0.417,-19.0,2,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,8,16時台,金,レンジのみ,ATR高,5,20,16,75.0,28.0,5.0,-8.0,1.875,-11.0,1,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,8,21時台,木,順方向のみ,ATR低,5,20,7,71.4,9.0,5.0,-8.0,1.562,-11.0,1,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,8,22時台,月,上昇のみ,ATR低,5,20,6,50.0,-6.0,5.0,-7.0,0.714,-13.0,2,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,10,9時台,月,順方向のみ,ATR低,5,20,5,20.0,-35.0,5.0,-10.0,0.125,-30.0,3,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,10,9時台,火,下降のみ,ATR低,5,20,15,73.3,15.0,5.0,-10.0,1.375,-25.0,2,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,10,9時台,火,レンジのみ,ATR高,5,20,8,87.5,25.0,5.0,-10.0,3.5,0.0,1,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,10,9時台,水,レンジのみ,ATR高,5,20,12,41.7,-45.0,5.0,-10.0,0.357,-50.0,3,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,10,10時台,月,下降のみ,直近30分変動大,5,20,16,62.5,-10.0,5.0,-10.0,0.833,-40.0,4,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,10,16時台,月,順方向のみ,ATR低,5,20,15,60.0,-15.0,5.0,-10.0,0.75,-30.0,2,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,10,16時台,木,レンジのみ,ATR低,5,20,4,50.0,-10.0,5.0,-10.0,0.5,-15.0,1,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,10,16時台,金,レンジのみ,ATR高,5,20,16,75.0,20.0,5.0,-10.0,1.5,-15.0,1,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,10,21時台,木,順方向のみ,ATR低,5,20,7,85.7,20.0,5.0,-10.0,3.0,-10.0,1,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,10,22時台,月,上昇のみ,ATR低,5,20,6,50.0,-10.0,5.0,-8.33,0.6,-15.0,2,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,12,9時台,月,順方向のみ,ATR低,5,20,5,20.0,-43.0,5.0,-12.0,0.104,-36.0,3,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,12,9時台,火,下降のみ,ATR低,5,20,14,71.4,2.0,5.0,-12.0,1.042,-36.0,3,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,12,9時台,火,レンジのみ,ATR高,5,20,8,87.5,23.0,5.0,-12.0,2.917,0.0,1,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,12,9時台,水,レンジのみ,ATR高,5,20,12,50.0,-42.0,5.0,-12.0,0.417,-50.0,2,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,12,9時台,金,下降のみ,ATR低,5,20,17,70.6,0.0,5.0,-12.0,1.0,-43.0,2,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,12,10時台,月,下降のみ,直近30分変動大,5,20,16,62.5,-22.0,5.0,-12.0,0.694,-48.0,4,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,12,10時台,木,上昇のみ,ATR低,5,20,4,75.0,3.0,5.0,-12.0,1.25,-12.0,1,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,12,16時台,月,順方向のみ,ATR低,5,20,15,60.0,-23.5,5.0,-11.42,0.657,-36.5,2,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,12,16時台,金,レンジのみ,ATR高,5,20,16,75.0,12.0,5.0,-12.0,1.25,-19.0,1,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,12,21時台,木,順方向のみ,ATR低,5,20,7,85.7,18.0,5.0,-12.0,2.5,-12.0,1,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,12,22時台,月,上昇のみ,ATR低,5,20,6,50.0,4.0,5.0,-3.67,1.364,-9.5,2,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,15,9時台,月,順方向のみ,ATR低,5,20,5,20.0,-55.0,5.0,-15.0,0.083,-45.0,3,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,15,9時台,火,下降のみ,ATR低,5,20,14,71.4,-10.0,5.0,-15.0,0.833,-45.0,3,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,15,9時台,火,レンジのみ,ATR高,5,20,8,87.5,20.0,5.0,-15.0,2.333,0.0,1,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,15,9時台,火,順方向のみ,直近30分変動大,5,20,10,70.0,-10.0,5.0,-15.0,0.778,-30.0,3,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,15,9時台,水,レンジのみ,ATR高,5,20,11,63.6,-25.0,5.0,-15.0,0.583,-35.0,2,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,15,9時台,金,下降のみ,ATR低,5,20,16,87.5,49.7,5.0,-10.15,3.448,-5.3,1,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,15,10時台,月,下降のみ,直近30分変動大,5,20,16,68.8,-20.0,5.0,-15.0,0.733,-40.0,2,3,100.0,15.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.6
ema_cross(EMA5/20),ema_cross,5,12,16時台,木,レンジのみ,なし,5,20,37,70.3,-2.0,5.0,-12.0,0.985,-49.0,2,14,92.9,53.0,5.0,-12.0,5.417,-12.0,1,要注意(取引数不足),149.5
ema_cross(EMA5/20),ema_cross,5,5,9時台,月,レンジのみ,ATR低,5,20,15,73.3,35.0,5.0,-5.0,2.75,-10.0,2,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,5,9時台,木,下降のみ,ATR低,5,20,18,55.6,10.0,5.0,-5.0,1.25,-25.0,4,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,5,10時台,木,順方向のみ,ATR低,5,20,3,33.3,-5.0,5.0,-5.0,0.5,-5.0,2,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,5,10時台,金,なし,ATR低,5,20,9,44.4,-5.0,5.0,-5.0,0.8,-15.0,2,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,5,16時台,金,順方向のみ,ATR低,5,20,7,57.1,5.0,5.0,-5.0,1.333,-5.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,8,9時台,月,レンジのみ,ATR低,5,20,14,78.6,31.0,5.0,-8.0,2.292,-19.0,2,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,8,9時台,木,下降のみ,ATR低,5,20,18,66.7,12.0,5.0,-8.0,1.25,-33.0,2,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,8,10時台,木,上昇のみ,ATR高,5,20,14,78.6,31.0,5.0,-8.0,2.292,-16.0,2,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,8,10時台,木,順方向のみ,ATR低,5,20,3,33.3,-11.0,5.0,-8.0,0.312,-8.0,2,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,8,10時台,金,なし,ATR低,5,20,8,50.0,-12.0,5.0,-8.0,0.625,-27.0,3,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,8,16時台,火,順方向のみ,ATR低,5,20,10,60.0,-2.0,5.0,-8.0,0.938,-19.0,2,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,8,16時台,金,順方向のみ,ATR低,5,20,7,57.1,-4.0,5.0,-8.0,0.833,-11.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,8,21時台,月,レンジのみ,ATR低,5,20,8,75.0,14.0,5.0,-8.0,1.875,-8.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,8,22時台,月,順方向のみ,ATR低,5,20,6,83.3,14.6,4.52,-8.0,2.825,-8.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,8,22時台,木,下降のみ,ATR高,5,20,37,62.2,3.0,5.0,-8.0,1.027,-22.0,2,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,10,9時台,月,レンジのみ,ATR低,5,20,14,85.7,40.0,5.0,-10.0,3.0,-15.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,10,9時台,木,下降のみ,ATR低,5,20,16,62.5,-10.0,5.0,-10.0,0.833,-55.0,4,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,10,10時台,木,上昇のみ,ATR高,5,20,13,76.9,20.0,5.0,-10.0,1.667,-20.0,2,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,10,10時台,木,順方向のみ,ATR低,5,20,3,33.3,-15.0,5.0,-10.0,0.25,-10.0,2,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,10,10時台,金,なし,ATR低,5,20,8,50.0,-20.0,5.0,-10.0,0.5,-35.0,3,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,10,16時台,火,順方向のみ,ATR低,5,20,10,70.0,5.0,5.0,-10.0,1.167,-10.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,10,16時台,金,順方向のみ,ATR低,5,20,7,71.4,5.0,5.0,-10.0,1.25,-10.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,10,21時台,月,レンジのみ,ATR低,5,20,8,75.0,10.0,5.0,-10.0,1.5,-10.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,10,22時台,月,順方向のみ,ATR低,5,20,6,83.3,12.6,4.52,-10.0,2.26,-10.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,10,22時台,木,下降のみ,ATR高,5,20,35,65.7,-5.0,5.0,-10.0,0.958,-25.0,2,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,12,9時台,月,レンジのみ,ATR低,5,20,13,84.6,31.0,5.0,-12.0,2.292,-19.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,12,9時台,木,下降のみ,ATR低,5,20,16,62.5,-22.0,5.0,-12.0,0.694,-67.0,4,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,12,10時台,木,上昇のみ,ATR高,5,20,13,84.6,31.0,5.0,-12.0,2.292,-12.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,12,10時台,木,順方向のみ,ATR低,5,20,3,33.3,-19.0,5.0,-12.0,0.208,-12.0,2,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,12,10時台,金,なし,ATR低,5,20,8,50.0,-20.1,5.0,-10.03,0.499,-36.0,3,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,12,16時台,火,順方向のみ,ATR低,5,20,10,70.0,-1.0,5.0,-12.0,0.972,-14.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,12,16時台,金,順方向のみ,ATR低,5,20,7,85.7,18.0,5.0,-12.0,2.5,-12.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,12,21時台,月,レンジのみ,ATR低,5,20,8,75.0,10.1,5.0,-9.95,1.508,-7.9,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,12,22時台,月,順方向のみ,ATR低,5,20,6,83.3,10.6,4.52,-12.0,1.883,-12.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,12,22時台,木,下降のみ,ATR高,5,20,34,67.6,-17.0,5.0,-12.0,0.871,-46.0,2,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,15,9時台,月,レンジのみ,ATR低,5,20,13,84.6,25.0,5.0,-15.0,1.833,-25.0,1,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,15,9時台,木,下降のみ,ATR低,5,20,14,57.1,-50.0,5.0,-15.0,0.444,-90.0,6,2,100.0,10.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.4
ema_cross(EMA5/20),ema_cross,5,5,10時台,月,なし,ATR低,5,20,11,36.4,-15.0,5.0,-5.0,0.571,-25.0,5,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,5,10時台,月,上昇のみ,ATR低,5,20,6,33.3,-10.0,5.0,-5.0,0.5,-20.0,4,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,5,10時台,火,下降のみ,ATR低,5,20,3,66.7,5.0,5.0,-5.0,2.0,0.0,1,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,5,10時台,水,上昇のみ,ATR低,5,20,10,40.0,-10.0,5.0,-5.0,0.667,-25.0,4,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,5,10時台,水,順方向のみ,ATR低,5,20,5,20.0,-15.0,5.0,-5.0,0.25,-10.0,3,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,5,10時台,金,上昇のみ,ATR低,5,20,3,0.0,-15.0,0.0,-5.0,0.0,-10.0,3,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,5,10時台,金,レンジのみ,ATR低,5,20,4,75.0,10.0,5.0,-5.0,3.0,-5.0,1,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,5,16時台,水,レンジのみ,ATR低,5,20,10,40.0,-10.0,5.0,-5.0,0.667,-15.0,3,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,5,21時台,月,下降のみ,ATR低,5,20,7,42.9,-5.0,5.0,-5.0,0.75,-10.0,2,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,5,21時台,金,下降のみ,ATR低,5,20,6,16.7,-17.3,5.0,-4.46,0.224,-15.0,4,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,5,22時台,木,順方向のみ,ATR低,5,20,3,66.7,9.4,5.0,-0.6,16.667,0.0,1,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,5,22時台,金,レンジのみ,ATR低,5,20,1,0.0,-5.0,0.0,-5.0,0.0,0.0,1,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,8,10時台,月,なし,ATR低,5,20,7,71.4,9.0,5.0,-8.0,1.562,-8.0,1,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,8,10時台,月,上昇のみ,ATR低,5,20,4,50.0,-6.0,5.0,-8.0,0.625,-16.0,2,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,8,10時台,火,下降のみ,ATR低,5,20,3,66.7,2.0,5.0,-8.0,1.25,0.0,1,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,8,10時台,水,上昇のみ,ATR低,5,20,9,77.8,19.0,5.0,-8.0,2.188,-8.0,1,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,8,10時台,水,順方向のみ,ATR低,5,20,5,60.0,-1.0,5.0,-8.0,0.938,-8.0,2,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
ema_cross(EMA5/20),ema_cross,5,8,10時台,金,上昇のみ,ATR低,5,20,3,33.3,-11.0,5.0,-8.0,0.312,-16.0,2,1,100.0,5.0,5.0,0.0,999.0,0.0,0,要注意(取引数不足),149.2
